prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.04,459,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,976.0,3.0,3.0,3.0,1.0
0.04,460,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,55.0,978.0,3.0,2.0,2.0,1.0
0.04,461,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,55.0,980.0,3.0,2.0,2.0,1.0
0.04,462,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,3.0,30.0,29.0,3.0,0.0,0.0,55.0,983.0,3.0,4.0,3.0,1.0
0.04,463,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,55.0,985.0,3.0,1.0,2.0,1.0
0.04,464,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,55.0,986.0,3.0,1.0,1.0,1.0
0.04,465,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,1.0,56.0,988.0,3.0,2.0,2.0,1.0
0.04,466,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,989.0,3.0,1.0,1.0,1.0
0.04,467,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,990.0,3.0,1.0,1.0,1.0
0.04,468,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,993.0,3.0,3.0,3.0,1.0
0.04,469,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,56.0,994.0,3.0,2.0,1.0,1.0
0.04,470,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,998.0,3.0,3.0,4.0,1.0
0.04,471,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,1000.0,3.0,2.0,2.0,1.0
0.04,472,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,56.0,1001.0,3.0,2.0,1.0,1.0
0.04,473,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,1005.0,3.0,3.0,4.0,1.0
0.04,474,28.0,1.0,27.0,14.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,28.0,1.0,2.0,0.0,56.0,1005.0,3.0,2.0,0.0,1.0
0.04,475,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,1009.0,3.0,2.0,4.0,1.0
0.04,476,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,1012.0,3.0,3.0,3.0,1.0
0.04,477,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,56.0,1014.0,3.0,2.0,2.0,1.0
0.04,478,28.0,0.0,28.0,14.0,0.0,0.0,19.0,0.0,30.0,3.0,30.0,28.0,0.0,2.0,0.0,56.0,1014.0,3.0,2.0,0.0,1.0
0.04,479,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,0.0,0.0,0.0,56.0,1018.0,3.0,2.0,4.0,1.0
0.04,480,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,0.0,1.0,57.0,1018.0,3.0,1.0,0.0,1.0
0.04,481,30.0,3.0,27.0,16.0,3.0,2.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,59.0,1020.0,3.0,1.0,2.0,1.0
0.04,482,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,6.0,0.0,0.0,62.0,1023.0,3.0,3.0,3.0,1.0
0.04,483,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,6.0,0.0,0.0,62.0,1024.0,3.0,1.0,1.0,1.0
0.04,484,29.0,6.0,23.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,29.0,6.0,0.0,0.0,62.0,1027.0,3.0,4.0,3.0,1.0
0.04,485,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,6.0,0.0,0.0,62.0,1030.0,3.0,2.0,3.0,1.0
0.04,486,29.0,6.0,23.0,15.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,29.0,6.0,1.0,0.0,62.0,1030.0,3.0,1.0,0.0,1.0
0.04,487,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,6.0,0.0,0.0,62.0,1034.0,3.0,3.0,4.0,1.0
0.04,488,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,6.0,0.0,0.0,62.0,1034.0,3.0,0.0,0.0,1.0
0.04,489,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,6.0,0.0,0.0,62.0,1038.0,3.0,4.0,4.0,1.0
0.04,490,29.0,7.0,22.0,16.0,7.0,5.0,19.0,0.0,30.0,3.0,30.0,29.0,7.0,0.0,1.0,63.0,1040.0,3.0,3.0,2.0,1.0
0.04,491,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,7.0,0.0,0.0,63.0,1043.0,3.0,2.0,3.0,1.0
0.04,492,30.0,8.0,22.0,16.0,8.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,8.0,0.0,1.0,64.0,1043.0,3.0,0.0,0.0,1.0
0.04,493,29.0,8.0,21.0,15.0,8.0,5.0,19.0,0.0,30.0,3.0,30.0,29.0,8.0,1.0,0.0,64.0,1046.0,3.0,4.0,3.0,1.0
0.04,494,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,3.0,30.0,30.0,7.0,0.0,0.0,64.0,1048.0,3.0,1.0,2.0,1.0
0.04,495,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,3.0,30.0,30.0,5.0,0.0,0.0,64.0,1050.0,3.0,2.0,2.0,1.0
0.04,496,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,64.0,1053.0,3.0,3.0,3.0,1.0
0.04,497,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,64.0,1054.0,3.0,1.0,1.0,1.0
0.04,498,29.0,2.0,27.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,2.0,0.0,0.0,64.0,1056.0,3.0,3.0,2.0,1.0
0.04,499,28.0,2.0,26.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,28.0,2.0,0.0,0.0,64.0,1058.0,3.0,3.0,2.0,1.0
0.04,500,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1060.0,3.0,0.0,2.0,1.0
0.04,501,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1063.0,3.0,3.0,3.0,1.0
0.04,502,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1063.0,3.0,0.0,0.0,1.0
0.04,503,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1066.0,3.0,3.0,3.0,1.0
0.04,504,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1068.0,3.0,2.0,2.0,1.0
0.04,505,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1071.0,3.0,3.0,3.0,1.0
0.04,506,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1071.0,3.0,0.0,0.0,1.0
0.04,507,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,64.0,1074.0,3.0,3.0,3.0,1.0
0.04,508,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,64.0,1077.0,3.0,3.0,3.0,1.0
0.04,509,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,1.0,0.0,0.0,64.0,1078.0,3.0,2.0,1.0,1.0
0.04,510,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,64.0,1083.0,3.0,4.0,5.0,1.0
0.04,511,30.0,1.0,29.0,16.0,0.0,1.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,65.0,1084.0,3.0,1.0,1.0,1.0
0.04,512,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,66.0,1086.0,3.0,2.0,2.0,1.0
0.04,513,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,66.0,1088.0,3.0,2.0,2.0,1.0
0.04,514,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,66.0,1090.0,3.0,2.0,2.0,1.0
0.04,515,28.0,2.0,26.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,28.0,2.0,1.0,0.0,66.0,1091.0,3.0,3.0,1.0,1.0
0.04,516,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,66.0,1093.0,3.0,0.0,2.0,1.0
0.04,517,27.0,2.0,25.0,13.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,27.0,2.0,3.0,0.0,66.0,1093.0,3.0,3.0,0.0,1.0
0.04,518,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,66.0,1097.0,3.0,2.0,4.0,1.0
0.04,519,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,66.0,1101.0,3.0,3.0,4.0,1.0
0.04,520,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,66.0,1101.0,3.0,0.0,0.0,1.0
0.04,521,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,29.0,2.0,0.0,0.0,66.0,1103.0,3.0,3.0,2.0,1.0
0.04,522,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,29.0,2.0,1.0,0.0,66.0,1106.0,3.0,3.0,3.0,1.0
0.04,523,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,66.0,1108.0,3.0,1.0,2.0,1.0
0.04,524,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,66.0,1113.0,3.0,5.0,5.0,1.0
0.04,525,29.0,1.0,28.0,15.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,1.0,0.0,66.0,1113.0,3.0,1.0,0.0,1.0
0.04,526,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,1.0,67.0,1116.0,3.0,2.0,3.0,1.0
0.04,527,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1118.0,3.0,2.0,2.0,1.0
0.04,528,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1120.0,3.0,2.0,2.0,1.0
0.04,529,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1121.0,3.0,1.0,1.0,1.0
0.04,530,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1123.0,3.0,2.0,2.0,1.0
0.04,531,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1123.0,3.0,0.0,0.0,1.0
0.04,532,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,1.0,0.0,67.0,1126.0,3.0,4.0,3.0,1.0
0.04,533,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1131.0,3.0,4.0,5.0,1.0
0.04,534,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1131.0,3.0,0.0,0.0,1.0
0.04,535,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1133.0,3.0,2.0,2.0,1.0
0.04,536,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1135.0,3.0,2.0,2.0,1.0
0.04,537,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1137.0,3.0,2.0,2.0,1.0
0.04,538,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,0.0,0.0,67.0,1141.0,3.0,5.0,4.0,1.0
0.04,539,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1142.0,3.0,0.0,1.0,1.0
0.04,540,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,67.0,1145.0,3.0,3.0,3.0,1.0
0.04,541,30.0,3.0,27.0,16.0,3.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,3.0,0.0,0.0,69.0,1147.0,3.0,2.0,2.0,1.0
0.04,542,30.0,3.0,27.0,16.0,3.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,3.0,0.0,0.0,69.0,1149.0,3.0,2.0,2.0,1.0
0.04,543,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1151.0,3.0,2.0,2.0,1.0
0.04,544,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1153.0,3.0,2.0,2.0,1.0
0.04,545,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1153.0,3.0,0.0,0.0,1.0
0.04,546,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1156.0,3.0,3.0,3.0,1.0
0.04,547,28.0,2.0,26.0,15.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,28.0,2.0,1.0,0.0,69.0,1159.0,3.0,5.0,3.0,1.0
0.04,548,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1161.0,3.0,0.0,2.0,1.0
0.04,549,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1163.0,3.0,2.0,2.0,1.0
0.04,550,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1165.0,3.0,2.0,2.0,1.0
0.04,551,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1167.0,3.0,2.0,2.0,1.0
0.04,552,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,29.0,2.0,1.0,0.0,69.0,1170.0,3.0,4.0,3.0,1.0
0.04,553,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,69.0,1172.0,3.0,1.0,2.0,1.0
0.04,554,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,29.0,2.0,0.0,0.0,69.0,1174.0,3.0,3.0,2.0,1.0
0.04,555,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,0.0,0.0,69.0,1176.0,3.0,2.0,2.0,1.0
0.04,556,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,0.0,0.0,69.0,1178.0,3.0,2.0,2.0,1.0
0.04,557,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1181.0,3.0,2.0,3.0,1.0
0.04,558,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1183.0,3.0,2.0,2.0,1.0
0.04,559,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1183.0,3.0,0.0,0.0,1.0
0.04,560,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1186.0,3.0,3.0,3.0,1.0
0.04,561,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1189.0,3.0,3.0,3.0,1.0
0.04,562,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1191.0,3.0,2.0,2.0,1.0
0.04,563,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1193.0,3.0,2.0,2.0,1.0
0.04,564,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,69.0,1195.0,3.0,2.0,2.0,1.0
0.04,565,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,0.0,0.0,69.0,1196.0,3.0,2.0,1.0,1.0
0.04,566,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,0.0,1.0,70.0,1199.0,3.0,3.0,3.0,1.0
0.04,567,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,70.0,1202.0,3.0,2.0,3.0,1.0
0.04,568,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,70.0,1204.0,3.0,2.0,2.0,1.0
0.04,569,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,1.0,71.0,1206.0,3.0,2.0,2.0,1.0
0.04,570,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,2.0,0.0,0.0,71.0,1208.0,3.0,2.0,2.0,1.0
0.04,571,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,1.0,30.0,30.0,5.0,0.0,0.0,74.0,1211.0,3.0,3.0,3.0,1.0
0.04,572,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,7.0,0.0,0.0,76.0,1213.0,3.0,2.0,2.0,1.0
0.04,573,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,7.0,0.0,0.0,76.0,1213.0,3.0,0.0,0.0,1.0
0.04,574,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,7.0,0.0,0.0,76.0,1216.0,3.0,3.0,3.0,1.0
0.04,575,29.0,7.0,22.0,16.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,29.0,7.0,0.0,0.0,76.0,1218.0,3.0,3.0,2.0,1.0
0.04,576,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,7.0,0.0,0.0,76.0,1221.0,3.0,2.0,3.0,1.0
0.04,577,29.0,7.0,22.0,15.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,29.0,7.0,1.0,0.0,76.0,1221.0,3.0,1.0,0.0,1.0
0.04,578,29.0,7.0,22.0,15.0,7.0,5.0,19.0,0.0,30.0,1.0,30.0,29.0,7.0,1.0,0.0,76.0,1223.0,3.0,2.0,2.0,1.0
0.04,579,30.0,8.0,22.0,16.0,8.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,8.0,0.0,1.0,77.0,1225.0,3.0,1.0,2.0,1.0
0.04,580,30.0,8.0,22.0,16.0,8.0,5.0,19.0,0.0,30.0,1.0,30.0,30.0,8.0,0.0,0.0,77.0,1228.0,3.0,3.0,3.0,1.0
0.04,581,30.0,8.0,22.0,16.0,8.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,8.0,0.0,0.0,77.0,1230.0,3.0,2.0,2.0,1.0
0.04,582,29.0,8.0,21.0,15.0,8.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,8.0,1.0,0.0,77.0,1230.0,3.0,1.0,0.0,1.0
0.04,583,29.0,8.0,21.0,16.0,8.0,5.0,19.0,0.0,30.0,2.0,30.0,29.0,8.0,0.0,0.0,77.0,1232.0,3.0,2.0,2.0,1.0
0.04,584,30.0,7.0,23.0,16.0,7.0,5.0,19.0,0.0,30.0,2.0,30.0,30.0,7.0,0.0,0.0,77.0,1236.0,3.0,3.0,4.0,1.0
0.04,585,28.0,4.0,24.0,14.0,4.0,2.0,19.0,0.0,30.0,2.0,30.0,28.0,4.0,2.0,0.0,77.0,1237.0,3.0,3.0,1.0,1.0
0.04,586,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,77.0,1241.0,3.0,2.0,4.0,1.0
0.04,587,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,77.0,1241.0,3.0,0.0,0.0,1.0
0.04,588,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,77.0,1245.0,3.0,4.0,4.0,1.0
0.04,589,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,77.0,1248.0,3.0,3.0,3.0,1.0
0.04,590,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,1.0,78.0,1251.0,3.0,3.0,3.0,1.0
0.04,591,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1251.0,3.0,0.0,0.0,1.0
0.04,592,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,0.0,0.0,78.0,1252.0,3.0,2.0,1.0,1.0
0.04,593,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1255.0,3.0,2.0,3.0,1.0
0.04,594,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,1.0,0.0,78.0,1257.0,3.0,3.0,2.0,1.0
0.04,595,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1260.0,3.0,2.0,3.0,1.0
0.04,596,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1260.0,3.0,0.0,0.0,1.0
0.04,597,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1262.0,3.0,2.0,2.0,1.0
0.04,598,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1266.0,3.0,4.0,4.0,1.0
0.04,599,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1267.0,3.0,1.0,1.0,1.0
0.04,600,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1270.0,4.0,3.0,3.0,1.0
0.04,601,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,78.0,1270.0,4.0,0.0,0.0,1.0
0.04,602,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,79.0,1274.0,4.0,4.0,4.0,1.0
0.04,603,29.0,2.0,27.0,15.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,1.0,0.0,79.0,1276.0,4.0,3.0,2.0,1.0
0.04,604,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,79.0,1280.0,4.0,3.0,4.0,1.0
0.04,605,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,79.0,1280.0,4.0,0.0,0.0,1.0
0.04,606,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,79.0,1281.0,4.0,1.0,1.0,1.0
0.04,607,30.0,1.0,29.0,17.0,1.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,79.0,1285.0,4.0,4.0,4.0,1.0
0.04,608,30.0,1.0,29.0,17.0,1.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,79.0,1287.0,4.0,2.0,2.0,1.0
0.04,609,30.0,1.0,29.0,17.0,1.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,79.0,1290.0,4.0,3.0,3.0,1.0
0.04,610,30.0,2.0,28.0,17.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,1.0,80.0,1290.0,4.0,0.0,0.0,1.0
